"handle","name","content","replies","retweets","favorite","unix_timestamp","date","url","search_url","hashtags"
"@MelanieMetz6","💖💉MELANIE💉💖👠👠🇺🇸🇮🇹🇺🇸🇺🇸🇺🇸🇮🇹🇺🇸","WTH ??????? Why are we policing anyone in this country and wth Using anything from China ? 🤬🤬🤬🤬🤬🤬🤬🤬 https://t.co/nRx2ZbCkXT","10","41","46","1587374923000","20 Apr 2020","MelanieMetz6/status/1252167300951805952","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@jamesvgingerich","James Gingerich, @Expeflow #WorkEasier #RPA","Flying drones with Lego? How cool is that? (Interesting Engineering) #Robotics https://t.co/RfYvK7A3Sp","0","5","3","1587386580000","20 Apr 2020","jamesvgingerich/status/1252216193642987520","https://twitter.com/search?lang=en&q=drone&src=typed_query","Robotics"
"@BoyGeekDrone","BoyGeekDrone","@patientsafe3 If staff couldn't talk to other whilst in the midst of a pandemic, and with their hospital crumbling, then I'm sure there would be significant mental health consequences.","0","0","0","1587387789000","20 Apr 2020","BoyGeekDrone/status/1252221267094179840","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@MiniiDrones","Jana","I wanna be like chicken joe https://t.co/3WeOSv5T2m","0","0","1","1587385726000","20 Apr 2020","MiniiDrones/status/1252212611715866626","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@MichaelHarazin","Michael Harazin","@ThisIsGwyneth @BetteDavisI If I see a drone flying onto my property, it's getting shot down.","0","0","0","1587387161000","20 Apr 2020","MichaelHarazin/status/1252218629686472705","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@lorquaphilip","Maximus Decimus Meredius","Macron commande 650 Drones pour surveiller, la livraison des masques chinois.... https://t.co/B3iAfaX5vG","0","4","5","1587386742000","20 Apr 2020","lorquaphilip/status/1252216875725008897","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@haamza_961","Hamza🇱🇧","Drones are louder today flying at pretty low altitudes. Drones + jets today / 0 respect to the lebanese sovereignty. #حربي_بالاجواء","0","0","0","1587386296000","20 Apr 2020","haamza_961/status/1252215002372673538","https://twitter.com/search?lang=en&q=drone&src=typed_query","حربي_بالاجواء"
"@Droneydroneface","Drone","beep boop translated to English means pogofruit","0","0","0","1587386601000","20 Apr 2020","Droneydroneface/status/1252216283153776642","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@MiguelDelaney","Miguel Delaney","@siwalks @BritBoxingBlog @2__Benitez1892 you're human beings arguing the minutiae of everything else, right down to this debate, not unthinking drones - so that doesn't really cut it.","0","0","0","1587387785000","20 Apr 2020","MiguelDelaney/status/1252221249134235648","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@BillionDrone","Billionaire Drone","@revrrlewis @SarahHuckabee is clearly jealous of the Ice Cream","0","0","0","1587387772000","20 Apr 2020","BillionDrone/status/1252221193106554880","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@JPCarter47","J.P. Carter","MOBSTERS...GANGS...ZOMBIES...OH MY! FLASH ZOMBIES LINK: https://t.co/iHcwyLVEPh #Books #IARTG #Kindle #Amazon #ReadIndie #indieauthors #ian1 #AuthorUpRoar @INDIEBOOKSOURCE #Authors @rcarter67606 @davepperlmutter #DRONES #ZOMBIES #3DPrint #MYSTERY #THRILLERS https://t.co/gO9DNxssn6","0","3","1","1587385829000","20 Apr 2020","JPCarter47/status/1252213046094843905","https://twitter.com/search?lang=en&q=drone&src=typed_query","Books | IARTG | Kindle | Amazon | ReadIndie | indieauthors | ian1 | AuthorUpRoar | Authors | DRONES | ZOMBIES | 3DPrint | MYSTERY | THRILLERS"
"@allaboutbelgaum","All About Belgaum","13 drones monitoring in real-time at the Smart city Command and control center. This will help the cops in real-time to find areas where people are moving around.all are drone volunteers who have come forward to help https://t.co/nGbmNo6yXR","0","0","0","1587387786000","20 Apr 2020","allaboutbelgaum/status/1252221252095184896","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@atrupar","Aaron Rupar","Here's Dr. Birx on ABC echoing Trump's attacks on the WHO and saying ""it wasn't until the beginning of March that we could all fully see how contagious this virus was."" (This is false -- the CDC was warning coronavirus could cause ""severe"" disruption to American life in Feb.) https://t.co/pB0VYbtOSx","3649","4634","13263","1587312298000","19 Apr 2020","atrupar/status/1251904633372659714","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@doisdnb","NovaBadem / PinkMob 👻🔌","Então junta os b.o na fuga de drone, vê o giroflex adrenalina no sangue, mesmo se eu for preso não selado meu bonde, eu na feira cheio de flagrante .... https://t.co/3HPV7b0Bci","0","0","0","1587387128000","20 Apr 2020","doisdnb/status/1252218492272721920","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@droneseer","Drone Seer","@Legend_Arts 🤗","0","0","0","1587387304000","20 Apr 2020","droneseer/status/1252219232953217024","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@HornyXenoDrone","Zala The Xeno ♥️","@TheBlueGPearl *I giggled as I hold your hand as I take you and our daughters to my private beach*","0","0","0","1587386976000","20 Apr 2020","HornyXenoDrone/status/1252217855686463488","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@Elenaa_vazz","Elena⁷ is seeing BTS","@Iola__drone Q pasa","0","0","0","1587387444000","20 Apr 2020","Elenaa_vazz/status/1252219817450487809","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@alepouda","-`🦊´-","Αυτος ο #covid19Gr εχει αλλαξει τον κόσμο. Περπατούσαν κατι ηλικιωμένες στον ποδηλατόδρομο και μιλούσαν για drones","0","0","0","1587387534000","20 Apr 2020","alepouda/status/1252220195655036929","https://twitter.com/search?lang=en&q=drone&src=typed_query","covid19Gr"
"@BMKGiftSnr1","BMK Gift Snr 🇺🇬","@CharolFhidhel Anyway, truth is, my Drones confirmed that you received huge sums of money Via M-Money early hours of yesterday, Sunday! If you are denying this, Repeat after me ""Lord God, take away every money & property that I have and take it now during this lockdown""","2","0","1","1587385741000","20 Apr 2020","BMKGiftSnr1/status/1252212677524492291","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@TheSun","The Sun","Spain to unleash swarms of disinfectant-spraying drones to battle coronavirus https://t.co/8o4q5G2Ngg","3","10","19","1587385938000","20 Apr 2020","TheSun/status/1252213501030010881","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@LEEONAWDO","Leonardo","@MattWalshBlog Drones from China, who is data mining everything they can and mapping out US infrastructure with them.","0","0","1","1587386744000","20 Apr 2020","LEEONAWDO/status/1252216881328599041","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@saintIaker","𝕁𝔸𝕐⚜️","Idk how to feel about this https://t.co/xA5cUtdIWr","93","3260","7821","1587326226000","19 Apr 2020","saintIaker/status/1251963050825056257","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@Ifyokocha1","Ifyokocha","Ghana turns to drones to enable faster coronavirus testing Serious Nation https://t.co/HGq1KhCVLv","0","0","1","1587386351000","20 Apr 2020","Ifyokocha1/status/1252215234862989312","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@okajou_com","Samurai_castle Okajou 日本最強の城・岡城 Drone_BONSAI view","アカデミー賞映画 LA LA LANDで流れた荒城の月を作曲した滝廉太郎の銅像と、曲のモデルになった岡城 ドローン空撮 20170306 https://t.co/5556MNbxQe ＃城好き #城めぐり #天空の城","0","0","0","1587386983000","20 Apr 2020","okajou_com/status/1252217885897879553","https://twitter.com/search?lang=en&q=drone&src=typed_query","城好き | 城めぐり | 天空の城"
"@pbeyssac","Pierre Beyssac","@KarroadFr @framaka c'est pas le cadre légal ""la police peut faire voler des drones où elle veut"" ?","2","0","4","1587385724000","20 Apr 2020","pbeyssac/status/1252212604296138752","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@noozbot","😷 Top Tweets","@hiro_hamakawa @James69888 Not just african swine fever, wuhan penumonia, and now locusts, China had army worm, and an outbreak of the plague in the last 12 months too. What's next, zombies? Oh wait, those are the SOEs. Okay, um... aha! Weaponised-AI-smart-surveillance-drone attacks!","0","0","0","1587385831000","20 Apr 2020","noozbot/status/1252213053178822656","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@therealb6000","Beetleronavirus🦠😷","What’s dumber than this response is the drones that liked it🙄. #LiberalismIsAMentalDisorder https://t.co/pQwqgGyH9P","0","0","0","1587387645000","20 Apr 2020","therealb6000/status/1252220659935084546","https://twitter.com/search?lang=en&q=drone&src=typed_query","LiberalismIsAMentalDisorder"
"@MattWalshBlog","Matt Walsh","Insane. Police are using drones to enforce social distancing by spying on Americans in their backyards. Police chief says invasion of privacy is worth it “if it saves one life.” At a certain point even the most obsequious bootlickers will have had enough https://t.co/9yeWAENjHh","73","132","405","1587386479000","20 Apr 2020","MattWalshBlog/status/1252215770504978438","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@TestVicente","TestVicenteM","@COPE @COPE_Catalunya @policia ¿se os rompieron los drones? ¡A no que solo detectan misas católicas!","0","0","0","1587385845000","20 Apr 2020","TestVicente/status/1252213112272494592","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@field_shaman","Shaman Field","@AbeHalpert @sinoprologicvi @meaganmday The camps are still better then what the states do. I mean the states drone bomb the heck out of them so not like anyone from the states can say much lol","0","0","0","1587387695000","20 Apr 2020","field_shaman/status/1252220871445491713","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@W_Lacher","Wolfram Lacher","When will someone finally ask Le Drian why the Syrians Turkey sends to Libya to fight against Haftar are a problem, but the Syrians Russia sends to fight for Haftar are not? Why Turkish drones are a problem, but UAE drones are not? https://t.co/k1bTHLmqak","9","32","63","1587386021000","20 Apr 2020","W_Lacher/status/1252213848972709893","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@Japiethuis","Jaap","@VRZ @pzcredactie Volgens mij mag je niet met een drone in de bebouwde kom vliegen","0","0","0","1587387151000","20 Apr 2020","Japiethuis/status/1252218589932851201","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@JustJoeKing13","Matthew Hazel","@mike_thefourth @Robertduncan94 @JayLionel7 @real_defender @realDonaldTrump Even with the drone strikes, Trump has been pretty anti-war for a GOP. He came close with Syria/NK but surprisingly both turned out pretty well. Nothing redeems 40,000 US dead & counting though.","1","0","5","1587385928000","20 Apr 2020","JustJoeKing13/status/1252213459002863617","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@discoduro","Alta Densidad","Usan drones en la lucha contra el COVID-19 en Latinoamérica https://t.co/HRzKZeE13c https://t.co/67fZmRZy3C","0","0","0","1587387612000","20 Apr 2020","discoduro/status/1252220523326713858","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@lincsCOPter","Lincolnshire Police Drones","@Cliff04652836 @BBCRadioLincs If only they were open. 🍔🍟 https://t.co/EuSuYakaFg","0","0","0","1587387806000","20 Apr 2020","lincsCOPter/status/1252221338783305731","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@Destro7000","Destroyer Of Worlds","@PeachBalie It was bad enough when I saw UK police were sending drones to spy on dog walkers on the moors here (and publishing the footage to tv msm!) 😕","0","0","1","1587385869000","20 Apr 2020","Destro7000/status/1252213214261186562","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@_kamhini","Teflon_kamhini","@Naijablogger @Gidi_Traffic Sebi nah drone snap the pictures","0","0","0","1587387249000","20 Apr 2020","_kamhini/status/1252219002241388544","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@julie_kelly2","Julie Kelly","“The drones...donated by a Chinese company...” And residents defend this government spying to “save one life.” https://t.co/2x8q2ftKfC","2","2","11","1587387594000","20 Apr 2020","julie_kelly2/status/1252220448080908288","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@BlogDeSuppaiku","Madjid Ben Chikh","@EmmanuelMacron @ComedieFr Chaque jour la liberté de la presse se retrouve limitée dans le pays classé 47ème pour la liberté de la presse, qui achète 631 drones mais pas de masques, qui ne teste pas comme l’Allemagne et qui est présidé par le Donald Trump français, Emmanuel Macron https://t.co/kLiee1EsVR https://t.co/GxdbIvjHPp","0","0","0","1587386295000","20 Apr 2020","BlogDeSuppaiku/status/1252214997825908737","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@cloudsplus","Clouds Plus TV","Jumamosi iliyopita nchini Italia kuna kisa kilitokea ambapo Polisi nchini walitumia drone kubaini raia wake ambao hawapo majumbani katika zoezi hilo walifanikiwa kumpata mtu mmoja akiwa amepumzika ufukweni.(https://t.co/nQekGD11BL) Cc; @kamotejr #PlusXtraUpdates #MtazamoExtra","0","1","1","1587387325000","20 Apr 2020","cloudsplus/status/1252219317489369088","https://twitter.com/search?lang=en&q=drone&src=typed_query","PlusXtraUpdates | MtazamoExtra"
"@akesNpains1","Greg Aker","Hopefully those drones can survive turkey load.","0","0","0","1587387785000","20 Apr 2020","akesNpains1/status/1252221247175495682","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@Brewm247","Brew Hammer the Originalist 🇺🇸","@MattWalshBlog It is weird they ban private drones (delivery drones) for public safety then fly the same drones over our houses to violate our privacy.","0","0","1","1587387353000","20 Apr 2020","Brewm247/status/1252219436909465602","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
